-199.941	1.13048
-196.084	-5.90388
-192.228	-4.93822
-188.376	-8.97253
-184.524	-0.00684357
-180.673	-6.04115
-176.824	-4.57543
-172.976	1.39029
-169.13	-0.143963
-165.285	-0.178204
-161.442	4.78757
-157.601	7.75336
-153.763	5.71917
-149.924	6.68499
-146.087	9.65081
-142.252	8.11666
-138.418	8.08252
-134.586	9.04839
-130.758	11.5143
-126.929	15.9802
-123.101	21.4461
-119.275	22.912
-115.453	27.378
-111.63	32.344
-107.809	36.3099
-103.989	39.7759
-100.173	40.2419
-96.3559	43.7079
-92.5406	47.674
-88.7292	56.14
-84.9171	53.1061
-81.1065	57.5722
-77.2996	67.0383
-73.4921	77.0043
-69.6861	83.9705
-65.8839	93.4366
-62.081	99.9028
-58.2818	128.369
-54.4819	134.335
-50.6836	160.801
-46.889	161.767
-43.0938	204.734
-39.3022	223.7
-35.51	255.666
-31.7215	332.132
-27.9324	448.099
-24.1469	622.065
-20.3608	932.531
-16.5784	1408.5
-12.7954	2773.46
-9.01603	38843.4
-5.23603	64381.4
-1.4597	64381.4
2.31727	64381.3
6.09056	64381.3
9.8645	4990.76
13.6348	1036.23
17.4035	709.195
21.1729	505.662
24.9386	397.128
28.705	357.595
32.4677	284.061
36.2289	240.528
39.9907	231.994
43.7489	214.961
47.5056	203.927
51.2629	155.894
55.0166	137.86
58.7687	140.827
62.5194	133.294
66.2707	116.26
70.0184	107.727
73.7645	114.693
77.5092	100.16
81.2545	84.6268
84.9962	90.0935
88.7363	81.5602
92.475	78.5269
96.2122	80.4937
99.95	77.9604
103.684	63.9272
107.417	69.394
111.148	60.8608
114.878	57.8276
118.606	58.7944
122.335	54.7612
126.06	51.7281
129.784	45.1949
133.506	41.1618
137.227	42.1287
140.946	42.5956
144.664	42.0625
148.381	35.0295
152.095	33.4964
155.809	28.9634
159.521	29.9303
163.231	28.3973
166.94	32.3643
170.648	28.8313
174.354	20.7984
178.058	25.2654
181.761	26.7325
185.463	25.1995
189.163	26.6666
192.862	16.6337
196.559	22.6008
200.254	17.5679
203.947	22.0351
207.639	21.0022
211.331	23.4694
215.02	19.9366
218.709	20.4038
222.396	22.871
226.081	21.8382
229.763	21.3054
233.446	19.7727
237.127	20.2399
240.806	19.2072
244.484	20.1745
248.159	16.1418
251.834	25.6091
255.508	29.5764
259.18	25.0438
262.849	25.5111
266.518	24.9785
270.186	24.9458
273.851	26.9133
277.516	22.3807
281.179	24.8481
284.839	19.8155
288.5	16.783
292.159	25.2504
295.815	21.7179
299.471	17.1854
303.126	21.6529
306.778	19.1204
310.43	20.0879
314.078	13.0555
317.727	20.523
321.373	14.4906
325.019	17.4582
328.664	17.4258
332.305	13.3934
335.947	14.861
339.586	13.8287
343.225	18.7963
346.861	14.264
350.497	17.7316
354.129	9.19933
357.761	13.167
361.393	11.1347
365.021	16.6025
368.65	12.0702
372.276	19.038
375.902	16.5057
379.525	17.9735
383.146	17.4413
386.768	10.9091
390.386	13.8769
394.003	14.8448
397.621	17.3126
401.235	18.2805
404.848	17.7484
408.461	19.2163
412.071	21.6842
415.68	17.6521
419.287	16.12
422.894	16.0879
426.499	22.0559
430.101	17.0239
433.703	18.4919
437.305	20.4598
440.904	11.4278
444.501	16.8959
448.096	18.8639
451.691	15.8319
455.286	17.3
458.877	19.7681
462.467	15.2362
466.056	16.2043
469.644	12.1724
473.229	14.1405
476.814	7.10863
480.397	1.07679
483.979	12.045
487.561	13.5131
491.14	8.4813
494.718	2.4495
498.294	8.91772
501.868	4.38595
505.442	7.35418
509.014	3.32244
512.584	2.29072
516.153	8.259
519.721	3.22729
523.288	-0.304409
526.852	4.66391
530.414	2.13226
533.976	1.60061
537.537	5.06895
541.096	-0.462669
544.654	1.00571
548.211	1.97411
551.766	2.44251
555.32	1.91093
558.873	-0.620636
562.422	4.34783
565.971	5.31629
569.52	5.28476
573.067	5.25324
576.612	1.22173
580.154	6.19027
583.697	4.15879
587.239	-0.872681
590.779	8.09586
594.315	-1.93556
597.853	10.533
601.389	6.0016
604.923	6.9702
608.454	5.43882
611.986	4.90745
615.517	4.87608
619.044	4.84475
622.571	8.8134
626.098	5.78208
629.621	2.75078
633.144	3.71948
636.664	5.68821
640.185	4.65693
643.705	4.12566
647.221	-0.405571
650.738	10.5632
654.251	6.03197
657.765	3.50076
661.276	3.46958
664.787	2.93839
668.295	1.90723
671.804	2.37606
675.309	0.844925
678.815	0.313789
682.317	1.28268
685.82	1.25156
689.32	5.22047
692.821	3.18938
696.318	-1.84167
699.814	0.127277
703.31	3.09623
706.803	6.0652
710.297	3.03417
713.787	-1.49683
717.276	2.47219
720.766	1.44119
724.252	0.910229
727.737	-1.12072
731.223	-2.15167
734.705	-0.182594
738.186	2.78649
741.666	0.755592
745.146	-1.27532
748.623	1.69381
752.099	2.66294
755.573	-0.367912
759.048	2.10123
762.519	2.57041
765.99	3.0396
769.458	5.00879
772.926	2.978
776.394	0.447205
779.859	5.91645
783.323	-3.11432
786.785	3.35495
790.246	-2.17578
793.705	4.7935
797.164	-1.2372
800.621	3.73211
804.076	-0.798573
807.532	5.67074
810.985	5.14008
814.437	2.60944
817.887	2.07881
821.336	3.54819
824.784	4.51759
828.23	5.98698
831.675	6.95641
835.119	4.92583
838.561	5.89527
842.002	5.86472
845.44	8.83421
848.878	0.803688
