186.29	-18.542
189.995	-22.6204
193.699	-14.7131
197.402	14.1799
201.103	-8.94141
204.803	-49.0767
208.501	-21.2263
212.197	10.6101
215.893	-13.5674
219.584	36.2419
223.277	-20.9634
226.967	18.8174
230.657	12.5845
234.345	19.3379
238.031	35.0776
241.716	23.8037
245.397	-1.48291
249.079	86.2163
252.76	40.9021
256.439	69.5745
260.117	47.2334
263.791	65.8801
267.466	62.5127
271.139	75.1321
274.811	138.739
278.479	96.3328
282.148	113.913
285.815	72.4807
289.481	117.035
293.144	172.578
296.807	123.107
300.469	104.624
304.127	162.128
307.786	203.62
311.443	124.098
315.097	202.565
318.751	191.019
322.404	168.461
326.053	216.891
329.704	182.308
333.352	130.712
336.997	206.106
340.643	249.486
344.287	172.854
347.928	194.212
351.57	154.556
355.208	187.89
358.846	212.211
362.481	221.521
366.117	180.818
369.749	236.105
373.382	181.379
377.013	194.641
380.641	189.894
384.27	193.133
387.895	137.362
391.521	203.579
395.143	136.786
398.766	171.98
402.385	180.164
406.003	221.337
409.622	199.498
413.237	157.649
416.852	124.788
420.465	152.917
424.078	148.034
427.687	144.141
431.295	151.238
434.904	153.322
438.509	174.397
442.114	110.461
445.717	113.515
449.318	79.5581
452.919	102.59
456.517	126.613
460.114	90.6248
463.711	73.6255
467.305	70.6172
470.898	66.5986
474.491	29.5686
478.08	93.5298
481.669	-21.519
485.255	14.4219
488.843	-56.6482
492.427	29.2729
496.009	54.1843
499.591	52.0859
503.172	-0.0236816
506.751	-8.1416
510.328	60.7307
513.903	20.5935
517.48	5.44531
521.052	25.2891
524.624	27.1233
528.194	84.948
531.762	62.7634
535.33	14.5693
538.898	87.3647
542.462	49.1523
546.025	57.9307
549.587	85.7
553.147	72.46
556.706	59.2109
560.263	61.9531
563.819	20.6863
567.374	37.4104
570.927	115.126
574.479	55.8325
578.032	82.5288
581.581	15.218
585.129	22.8984
588.675	37.5703
592.22	39.2334
595.764	93.8882
599.306	39.5344
602.847	-3.82788
606.387	104.802
609.925	18.4226
613.462	37.0354
616.995	65.6414
620.529	30.2378
624.062	71.8259
627.593	70.406
631.123	59.978
634.651	-11.458
638.178	9.09814
641.704	30.6462
645.229	-4.81372
648.752	-56.2813
652.273	4.24341
655.792	59.7615
659.311	1.27075
662.828	-13.2278
666.344	8.26611
669.859	0.752197
673.373	31.231
676.883	16.7039
680.394	-12.8323
683.903	8.62402
687.411	21.0732
690.918	39.5149
694.421	14.9509
697.925	0.378418
701.428	-49.2014
704.927	-52.7871
708.427	1.6189
711.926	3.01782
715.423	-41.5903
718.917	-42.2039
722.411	14.1743
725.904	-28.4546
729.394	-27.0886
732.885	43.2688
736.374	-15.3804
739.859	-34.0347
743.346	-6.69727
746.831	-16.3665
750.313	7.95947
753.795	15.2773
757.274	-3.40991
760.754	43.8948
764.232	-2.80664
767.707	3.48706
771.183	-28.2273
774.655	-22.9463
778.128	-16.6731
781.598	-40.4043
785.068	-26.1436
788.535	8.11279
792.003	34.3616
795.467	25.606
798.932	-17.1575
802.394	4.07495
805.856	8.2998
809.315	46.5205
812.775	-29.2664
816.231	20.9426
819.688	21.1443
823.142	4.34204
